Hive,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\taskhost.exe,Modified: 2010-11-21 03:24:08.2465239,Position: 69,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\wsqmcons.exe,Modified: 2010-11-21 03:24:49.1341957,Position: 70,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\sdclt.exe,Modified: 2010-11-21 03:25:06.3254259,Position: 71,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\sc.exe,Modified: 2009-07-14 01:39:35.9420000,Position: 72,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Users\mrkdqp\AppData\Local\Programs\Python\Python37\Scripts\pip.exe,Modified: 2025-03-09 13:14:13.6310004,Position: 73,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\mydocs.dll,Modified: 2010-11-21 03:24:01.6321123,Position: 74,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\sendmail.dll,Modified: 2009-07-14 01:41:53.9830000,Position: 75,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\acppage.dll,Modified: 2010-11-21 03:24:23.6125509,Position: 76,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\syncui.dll,Modified: 2010-11-21 03:24:51.4741998,Position: 77,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\twext.dll,Modified: 2010-11-21 03:24:16.0777376,Position: 78,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\mssvp.dll,Modified: 2010-11-21 03:25:08.9774306,Position: 79,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\DeviceCenter.dll,Modified: 2010-11-21 03:23:51.5544946,Position: 80,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\zipfldr.dll,Modified: 2010-11-21 03:24:01.1953115,Position: 81,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\rdpclip.exe,Modified: 2010-11-21 03:24:42.0049832,Position: 82,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\TSTheme.exe,Modified: 2009-07-14 01:39:48.5310000,Position: 83,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\SearchFolder.dll,Modified: 2010-11-21 03:24:28.6045596,Position: 84,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\wpdshext.dll,Modified: 2010-11-21 03:24:52.5818018,Position: 85,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\prnfldr.dll,Modified: 2010-11-21 03:23:48.9648900,Position: 86,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\SearchIndexer.exe,Modified: 2009-07-14 01:39:37.2830000,Position: 87,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\networkexplorer.dll,Modified: 2010-11-21 03:24:02.7241142,Position: 88,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\gameux.dll,Modified: 2010-11-21 03:24:49.0873956,Position: 89,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\shdocvw.dll,Modified: 2010-11-21 03:23:54.3936996,Position: 90,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\ntshrui.dll,Modified: 2010-11-21 03:23:51.3672942,Position: 91,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\cscui.dll,Modified: 2010-11-21 03:24:41.4277822,Position: 92,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\EhStorShell.dll,Modified: 2009-07-14 01:40:36.8430000,Position: 93,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\Explorer.EXE,Modified: 2010-11-21 03:24:11.6785299,Position: 94,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\Dwm.exe,Modified: 2009-07-14 01:39:08.5490000,Position: 95,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\userinit.exe,Modified: 2010-11-21 03:24:28.9321602,Position: 96,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\sppsvc.exe,Modified: 2010-11-21 03:23:56.4841032,Position: 97,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\System32\spoolsv.exe,Modified: 2010-11-21 03:24:27.6373579,Position: 98,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\lsm.exe,Modified: 2010-11-21 03:23:53.9724988,Position: 99,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\lsass.exe,Modified: 2009-07-14 01:39:16.1140000,Position: 100,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\services.exe,Modified: 2009-07-14 01:39:37.5950000,Position: 101,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Users\mrkdqp\Downloads\dist\try2.exe,Modified: 2025-03-09 13:59:46.1130478,Position: 102,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Users\mrkdqp\Downloads\dist\try2.exe,Modified: 2025-03-09 13:58:10.6317679,Position: 103,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Users\mrkdqp\AppData\Local\Programs\Python\Python37\pythonw.exe,Modified: 2018-06-26 21:01:40.0000000,Position: 104,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,System,AppCompatCache,Program Execution,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\Session Manager\AppCompatCache,AppCompatCache,(plugin),C:\Windows\system32\WFS.exe,Modified: 2010-11-21 03:25:07.1990274,Position: 105,"AKA ShimCache, data is only written to this value at reboot by winlogon.exe",False,False,2025-03-10 05:58:53.5591241,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\SYSTEM\20250310062236\20250310062236_AppCompat__SYSTEM.csv
